STAGE overworld
OBJ TILE 180 8 23 0
OBJ TILE 202 8 24 0
OBJ TILE 191 8 25 0
OBJ TILE 191 8 26 0
OBJ TILE 180 8 27 0
OBJ TILE 178 8 28 0
OBJ TILE 199 8 29 0
OBJ TILE 211 8 30 0
OBJ TILE 223 9 4 0
OBJ TILE 254 9 5 0
OBJ TILE 254 9 6 0
OBJ TILE 254 9 7 0
OBJ TILE 254 9 8 0
OBJ TILE 254 9 9 0
OBJ TILE 254 9 10 0
OBJ TILE 254 9 11 0
OBJ TILE 254 9 12 0
OBJ TILE 262 9 13 0
OBJ TILE 261 9 14 0
OBJ TILE 266 9 15 0
OBJ TILE 144 9 16 0
OBJ TILE 144 9 17 0
OBJ TILE 164 9 18 0
OBJ TILE 163 9 19 0
OBJ TILE 150 9 20 0
OBJ TILE 150 9 21 0
OBJ TILE 149 9 22 0
OBJ TILE 148 9 23 0
OBJ TILE 142 9 24 0
OBJ TILE 141 9 25 0
OBJ TILE 144 9 26 0
OBJ TILE 144 9 27 0
OBJ TILE 168 9 28 0
OBJ TILE 199 9 29 0
OBJ TILE 210 9 30 0
OBJ TILE 222 10 4 0
OBJ TILE 254 10 5 0
OBJ TILE 254 10 6 0
OBJ TILE 254 10 7 0
OBJ TILE 254 10 8 0
OBJ TILE 254 10 9 0
OBJ TILE 254 10 10 0
OBJ TILE 244 10 11 0
OBJ TILE 235 10 12 0
OBJ TILE 257 10 13 0
OBJ TILE 246 10 14 0
OBJ TILE 268 10 15 0
OBJ TILE 125 10 16 0
OBJ TILE 147 10 17 0
OBJ TILE 147 10 18 0
OBJ TILE 136 10 19 0
OBJ TILE 125 10 20 0
OBJ TILE 147 10 21 0
OBJ TILE 136 10 22 0
OBJ TILE 125 10 23 0
OBJ TILE 147 10 24 0
OBJ TILE 123 10 25 0
OBJ TILE 144 10 26 0
OBJ TILE 144 10 27 0
OBJ TILE 168 10 28 0
OBJ TILE 219 10 29 0
OBJ TILE 210 10 30 0
OBJ TILE 221 11 4 0
OBJ TILE 254 11 5 0
OBJ TILE 254 11 6 0
OBJ TILE 254 11 7 0
OBJ TILE 244 11 8 0
OBJ TILE 257 11 9 0
OBJ TILE 235 11 10 0
OBJ TILE 268 11 11 0
OBJ TILE 104 11 12 0
OBJ TILE 98 11 13 0
OBJ TILE 97 11 14 0
OBJ TILE 96 11 15 0
OBJ TILE 89 11 16 0
OBJ TILE 89 11 17 0
OBJ TILE 89 11 18 0
OBJ TILE 89 11 19 0
OBJ TILE 89 11 20 0
OBJ TILE 89 11 21 0
OBJ TILE 89 11 22 0
OBJ TILE 89 11 23 0
OBJ TILE 89 11 24 0
OBJ TILE 114 11 25 0
OBJ TILE 123 11 26 0
OBJ TILE 144 11 27 0
OBJ TILE 169 11 28 0
OBJ TILE 178 11 29 0
OBJ TILE 210 11 30 0
OBJ TILE 223 12 4 0
OBJ TILE 254 12 5 0
OBJ TILE 254 12 6 0
OBJ TILE 244 12 7 0
OBJ TILE 268 12 8 0
OBJ TILE 94 12 9 0
OBJ TILE 93 12 10 0
OBJ TILE 87 12 11 0
OBJ TILE 86 12 12 0
OBJ TILE 89 12 13 0
OBJ TILE 89 12 14 0
OBJ TILE 104 12 15 0
OBJ TILE 98 12 16 0
OBJ TILE 89 12 17 0
OBJ TILE 89 12 18 0
OBJ TILE 89 12 19 0
OBJ TILE 109 12 20 0
OBJ TILE 108 12 21 0
OBJ TILE 107 12 22 0
OBJ TILE 106 12 23 0
OBJ TILE 89 12 24 0
OBJ TILE 89 12 25 0
OBJ TILE 111 12 26 0
OBJ TILE 144 12 27 0
OBJ TILE 144 12 28 0
OBJ TILE 167 12 29 0
OBJ TILE 210 12 30 0
OBJ TILE 221 13 4 0
OBJ TILE 254 13 5 0
OBJ TILE 254 13 6 0
OBJ TILE 266 13 7 0
OBJ TILE 83 13 8 0
OBJ TILE 82 13 9 0
OBJ TILE 89 13 10 0
OBJ TILE 89 13 11 0
OBJ TILE 89 13 12 0
OBJ TILE 89 13 13 0
OBJ TILE 104 13 14 0
OBJ TILE 94 13 15 0
OBJ TILE 93 13 16 0
OBJ TILE 108 13 17 0
OBJ TILE 98 13 18 0
OBJ TILE 97 13 19 0
OBJ TILE 96 13 20 0
OBJ TILE 95 13 21 0
OBJ TILE 94 13 22 0
OBJ TILE 93 13 23 0
OBJ TILE 87 13 24 0
OBJ TILE 89 13 25 0
OBJ TILE 112 13 26 0
OBJ TILE 144 13 27 0
OBJ TILE 144 13 28 0
OBJ TILE 168 13 29 0
OBJ TILE 211 13 30 0
OBJ TILE 221 14 4 0
OBJ TILE 254 14 5 0
OBJ TILE 254 14 6 0
OBJ TILE 265 14 7 0
OBJ TILE 74 14 8 0
OBJ TILE 89 14 9 0
OBJ TILE 109 14 10 0
OBJ TILE 108 14 11 0
OBJ TILE 107 14 12 0
OBJ TILE 106 14 13 0
OBJ TILE 95 14 14 0
OBJ TILE 85 14 15 0
OBJ TILE 84 14 16 0
OBJ TILE 98 14 17 0
OBJ TILE 89 14 18 0
OBJ TILE 89 14 19 0
OBJ TILE 85 14 20 0
OBJ TILE 84 14 21 0
OBJ TILE 83 14 22 0
OBJ TILE 82 14 23 0
OBJ TILE 76 14 24 0
OBJ TILE 109 14 25 0
OBJ TILE 111 14 26 0
OBJ TILE 144 14 27 0
OBJ TILE 165 14 28 0
OBJ TILE 177 14 29 0
OBJ TILE 210 14 30 0
OBJ TILE 221 15 4 0
OBJ TILE 254 15 5 0
OBJ TILE 254 15 6 0
OBJ TILE 265 15 7 0
OBJ TILE 71 15 8 0
OBJ TILE 79 15 9 0
OBJ TILE 70 15 10 0
OBJ TILE 92 15 11 0
OBJ TILE 81 15 12 0
OBJ TILE 220 15 13 0
OBJ TILE 253 15 14 3
OBJ TILE 231 15 15 1
OBJ TILE 242 15 16 1
OBJ TILE 264 15 17 1
OBJ TILE 89 15 18 0
OBJ TILE 89 15 19 0
OBJ TILE 89 15 20 0
OBJ TILE 89 15 21 0
OBJ TILE 89 15 22 0
OBJ TILE 89 15 23 0
OBJ TILE 89 15 24 0
OBJ TILE 104 15 25 0
OBJ TILE 112 15 26 0
OBJ TILE 144 15 27 0
OBJ TILE 168 15 28 0
OBJ TILE 199 15 29 0
OBJ TILE 210 15 30 0
OBJ TILE 221 16 4 0
OBJ TILE 254 16 5 0
OBJ TILE 254 16 6 0
OBJ TILE 267 16 7 0
OBJ TILE 89 16 8 0
OBJ TILE 100 16 9 0
OBJ TILE 41 16 10 0
OBJ TILE 40 16 11 0
OBJ TILE 39 16 12 0
OBJ TILE 223 16 13 4
OBJ TILE 249 16 14 0
OBJ TILE 248 16 15 0
OBJ TILE 247 16 16 0
OBJ TILE 265 16 17 3
OBJ TILE 89 16 18 0
OBJ TILE 89 16 19 0
OBJ TILE 89 16 20 0
OBJ TILE 109 16 21 0
OBJ TILE 108 16 22 0
OBJ TILE 107 16 23 0
OBJ TILE 109 16 24 0
OBJ TILE 110 16 25 0
OBJ TILE 122 16 26 0
OBJ TILE 163 16 27 0
OBJ TILE 168 16 28 0
OBJ TILE 199 16 29 0
OBJ TILE 210 16 30 0
OBJ TILE 221 17 4 0
OBJ TILE 254 17 5 0
OBJ TILE 254 17 6 0
OBJ TILE 265 17 7 0
OBJ TILE 89 17 8 0
OBJ TILE 102 17 9 0
OBJ TILE 29 17 10 0
OBJ TILE 52 17 11 0
OBJ TILE 19 17 12 0
OBJ TILE 222 17 13 2
OBJ TILE 237 17 14 0
OBJ TILE 236 17 15 0
OBJ TILE 254 17 16 0
OBJ TILE 266 17 17 0
OBJ TILE 89 17 18 0
OBJ TILE 89 17 19 0
OBJ TILE 89 17 20 0
OBJ TILE 104 17 21 0
OBJ TILE 98 17 22 0
OBJ TILE 97 17 23 0
OBJ TILE 107 17 24 0
OBJ TILE 112 17 25 0
OBJ TILE 160 17 26 0
OBJ TILE 144 17 27 0
OBJ TILE 168 17 28 0
OBJ TILE 199 17 29 0
OBJ TILE 210 17 30 0
OBJ TILE 221 18 4 0
OBJ TILE 254 18 5 0
OBJ TILE 244 18 6 0
OBJ TILE 268 18 7 0
OBJ TILE 89 18 8 0
OBJ TILE 101 18 9 0
OBJ TILE 17 18 10 0
OBJ TILE 29 18 11 0
OBJ TILE 34 18 12 0
OBJ TILE 224 18 13 2
OBJ TILE 235 18 14 4
OBJ TILE 257 18 15 0
OBJ TILE 246 18 16 0
OBJ TILE 268 18 17 0
OBJ TILE 68 18 18 0
OBJ TILE 89 18 19 0
OBJ TILE 109 18 20 0
OBJ TILE 96 18 21 0
OBJ TILE 95 18 22 0
OBJ TILE 97 18 23 0
OBJ TILE 96 18 24 0
OBJ TILE 112 18 25 0
OBJ TILE 149 18 26 0
OBJ TILE 144 18 27 0
OBJ TILE 167 18 28 0
OBJ TILE 199 18 29 0
OBJ TILE 212 18 30 0
OBJ TILE 222 19 4 0
OBJ TILE 254 19 5 0
OBJ TILE 267 19 6 0
OBJ TILE 89 19 7 0
OBJ TILE 89 19 8 0
OBJ TILE 102 19 9 0
OBJ TILE 34 19 10 0
OBJ TILE 34 19 11 0
OBJ TILE 34 19 12 0
OBJ TILE 34 19 13 0
OBJ TILE 34 19 14 0
OBJ TILE 34 19 15 0
OBJ TILE 34 19 16 0
OBJ TILE 52 19 17 0
OBJ TILE 59 19 18 0
OBJ TILE 68 19 19 0
OBJ TILE 106 19 20 0
OBJ TILE 94 19 21 0
OBJ TILE 97 19 22 0
OBJ TILE 93 19 23 0
OBJ TILE 110 19 24 0
OBJ TILE 122 19 25 0
OBJ TILE 142 19 26 0
OBJ TILE 144 19 27 0
OBJ TILE 166 19 28 0
OBJ TILE 199 19 29 0
OBJ TILE 211 19 30 0
OBJ TILE 222 20 4 0
OBJ TILE 273 20 5 0
OBJ TILE 267 20 6 0
OBJ TILE 89 20 7 0
OBJ TILE 89 20 8 0
OBJ TILE 100 20 9 0
OBJ TILE 34 20 10 0
OBJ TILE 34 20 11 0
OBJ TILE 34 20 12 0
OBJ TILE 34 20 13 0
OBJ TILE 34 20 14 0
OBJ TILE 34 20 15 0
OBJ TILE 34 20 16 0
OBJ TILE 49 20 17 0
OBJ TILE 43 20 18 0
OBJ TILE 56 20 19 0
OBJ TILE 96 20 20 0
OBJ TILE 95 20 21 0
OBJ TILE 85 20 22 0
OBJ TILE 110 20 23 0
OBJ TILE 122 20 24 0
OBJ TILE 139 20 25 0
OBJ TILE 144 20 26 0
OBJ TILE 144 20 27 0
OBJ TILE 167 20 28 0
OBJ TILE 199 20 29 0
OBJ TILE 212 20 30 0
OBJ TILE 221 21 4 0
OBJ TILE 254 21 5 0
OBJ TILE 266 21 6 0
OBJ TILE 98 21 7 0
OBJ TILE 89 21 8 0
OBJ TILE 100 21 9 0
OBJ TILE 34 21 10 0
OBJ TILE 34 21 11 0
OBJ TILE 34 21 12 0
OBJ TILE 34 21 13 0
OBJ TILE 34 21 14 0
OBJ TILE 34 21 15 0
OBJ TILE 34 21 16 0
OBJ TILE 34 21 17 0
OBJ TILE 34 21 18 0
OBJ TILE 57 21 19 0
OBJ TILE 108 21 20 0
OBJ TILE 86 21 21 0
OBJ TILE 83 21 22 0
OBJ TILE 113 21 23 0
OBJ TILE 131 21 24 0
OBJ TILE 130 21 25 0
OBJ TILE 144 21 26 0
OBJ TILE 165 21 27 0
OBJ TILE 177 21 28 0
OBJ TILE 199 21 29 0
OBJ TILE 212 21 30 0
OBJ TILE 221 22 4 0
OBJ TILE 254 22 5 0
OBJ TILE 243 22 6 0
OBJ TILE 264 22 7 0
OBJ TILE 109 22 8 0
OBJ TILE 78 22 9 0
OBJ TILE 99 22 10 0
OBJ TILE 43 22 11 0
OBJ TILE 34 22 12 0
OBJ TILE 34 22 13 0
OBJ TILE 34 22 14 0
OBJ TILE 55 22 15 0
OBJ TILE 66 22 16 0
OBJ TILE 88 22 17 0
OBJ TILE 77 22 18 0
OBJ TILE 67 22 19 0
OBJ TILE 75 22 20 0
OBJ TILE 73 22 21 0
OBJ TILE 110 22 22 0
OBJ TILE 122 22 23 0
OBJ TILE 144 22 24 0
OBJ TILE 144 22 25 0
OBJ TILE 144 22 26 0
OBJ TILE 166 22 27 0
OBJ TILE 199 22 28 0
OBJ TILE 199 22 29 0
OBJ TILE 210 22 30 0
OBJ TILE 222 23 4 0
OBJ TILE 254 23 5 0
OBJ TILE 254 23 6 0
OBJ TILE 266 23 7 0
OBJ TILE 94 23 8 0
OBJ TILE 93 23 9 0
OBJ TILE 101 23 10 0
OBJ TILE 31 23 11 0
OBJ TILE 53 23 12 0
OBJ TILE 55 23 13 0
OBJ TILE 88 23 14 0
OBJ TILE 67 23 15 0
OBJ TILE 106 23 16 0
OBJ TILE 105 23 17 0
OBJ TILE 72 23 18 0
OBJ TILE 71 23 19 0
OBJ TILE 71 23 20 0
OBJ TILE 110 23 21 0
OBJ TILE 122 23 22 0
OBJ TILE 144 23 23 0
OBJ TILE 144 23 24 0
OBJ TILE 165 23 25 0
OBJ TILE 176 23 26 0
OBJ TILE 177 23 27 0
OBJ TILE 199 23 28 0
OBJ TILE 217 23 29 0
OBJ TILE 210 23 30 0
OBJ TILE 221 24 4 0
OBJ TILE 254 24 5 0
OBJ TILE 274 24 6 0
OBJ TILE 265 24 7 0
OBJ TILE 85 24 8 0
OBJ TILE 84 24 9 0
OBJ TILE 78 24 10 0
OBJ TILE 66 24 11 0
OBJ TILE 66 24 12 0
OBJ TILE 67 24 13 0
OBJ TILE 96 24 14 0
OBJ TILE 95 24 15 0
OBJ TILE 89 24 16 0
OBJ TILE 89 24 17 0
OBJ TILE 89 24 18 0
OBJ TILE 110 24 19 0
OBJ TILE 132 24 20 0
OBJ TILE 122 24 21 0
OBJ TILE 144 24 22 0
OBJ TILE 144 24 23 0
OBJ TILE 144 24 24 0
OBJ TILE 166 24 25 0
OBJ TILE 199 24 26 0
OBJ TILE 219 24 27 0
OBJ TILE 218 24 28 0
OBJ TILE 214 24 29 0
OBJ TILE 212 24 30 0
OBJ TILE 223 25 4 0
OBJ TILE 271 25 5 0
OBJ TILE 270 25 6 0
OBJ TILE 243 25 7 0
OBJ TILE 264 25 8 0
OBJ TILE 76 25 9 0
OBJ TILE 75 25 10 0
OBJ TILE 74 25 11 0
OBJ TILE 86 25 12 0
OBJ TILE 85 25 13 0
OBJ TILE 84 25 14 0
OBJ TILE 89 25 15 0
OBJ TILE 89 25 16 0
OBJ TILE 165 25 17 0
OBJ TILE 209 25 18 0
OBJ TILE 122 25 19 0
OBJ TILE 144 25 20 0
OBJ TILE 144 25 21 0
OBJ TILE 144 25 22 0
OBJ TILE 144 25 23 0
OBJ TILE 162 25 24 0
OBJ TILE 166 25 25 0
OBJ TILE 199 25 26 0
OBJ TILE 199 25 27 0
OBJ TILE 199 25 28 0
OBJ TILE 199 25 29 0
OBJ TILE 210 25 30 0
OBJ TILE 220 26 3 0
OBJ TILE 232 26 4 0
OBJ TILE 269 26 5 0
OBJ TILE 263 26 6 0
OBJ TILE 262 26 7 0
OBJ TILE 243 26 8 0
OBJ TILE 264 26 9 0
OBJ TILE 73 26 10 0
OBJ TILE 72 26 11 0
OBJ TILE 73 26 12 0
OBJ TILE 72 26 13 0
OBJ TILE 89 26 14 0
OBJ TILE 89 26 15 0
OBJ TILE 165 26 16 0
OBJ TILE 177 26 17 0
OBJ TILE 212 26 18 0
OBJ TILE 144 26 19 0
OBJ TILE 144 26 20 0
OBJ TILE 144 26 21 0
OBJ TILE 144 26 22 0
OBJ TILE 144 26 23 0
OBJ TILE 144 26 24 0
OBJ TILE 166 26 25 0
OBJ TILE 199 26 26 0
OBJ TILE 199 26 27 0
OBJ TILE 199 26 28 0
OBJ TILE 199 26 29 0
OBJ TILE 210 26 30 0
OBJ TILE 224 27 3 0
OBJ TILE 233 27 4 0
OBJ TILE 261 27 5 0
OBJ TILE 260 27 6 0
OBJ TILE 259 27 7 0
OBJ TILE 258 27 8 0
OBJ TILE 265 27 9 0
OBJ TILE 89 27 10 0
OBJ TILE 89 27 11 0
OBJ TILE 89 27 12 0
OBJ TILE 89 27 13 0
OBJ TILE 89 27 14 0
OBJ TILE 165 27 15 0
OBJ TILE 177 27 16 0
OBJ TILE 199 27 17 0
OBJ TILE 188 27 18 0
OBJ TILE 209 27 19 0
OBJ TILE 144 27 20 0
OBJ TILE 144 27 21 0
OBJ TILE 165 27 22 0
OBJ TILE 187 27 23 0
OBJ TILE 176 27 24 0
OBJ TILE 177 27 25 0
OBJ TILE 199 27 26 0
OBJ TILE 219 27 27 0
OBJ TILE 189 27 28 0
OBJ TILE 180 27 29 0
OBJ TILE 213 27 30 0
OBJ TILE 165 28 2 0
OBJ TILE 177 28 3 0
OBJ TILE 224 28 4 0
OBJ TILE 235 28 5 0
OBJ TILE 257 28 6 0
OBJ TILE 246 28 7 0
OBJ TILE 235 28 8 0
OBJ TILE 268 28 9 0
OBJ TILE 187 28 10 0
OBJ TILE 176 28 11 0
OBJ TILE 187 28 12 0
OBJ TILE 176 28 13 0
OBJ TILE 176 28 14 0
OBJ TILE 177 28 15 0
OBJ TILE 199 28 16 0
OBJ TILE 199 28 17 0
OBJ TILE 199 28 18 0
OBJ TILE 188 28 19 0
OBJ TILE 176 28 20 0
OBJ TILE 187 28 21 0
OBJ TILE 177 28 22 0
OBJ TILE 199 28 23 0
OBJ TILE 199 28 24 0
OBJ TILE 199 28 25 0
OBJ TILE 189 28 26 0
OBJ TILE 180 28 27 0
OBJ TILE 213 28 28 0
OBJ TILE 166 29 2 0
OBJ TILE 199 29 3 0
OBJ TILE 199 29 4 0
OBJ TILE 199 29 5 0
OBJ TILE 199 29 6 0
OBJ TILE 199 29 7 0
OBJ TILE 199 29 8 0
OBJ TILE 199 29 9 0
OBJ TILE 199 29 10 0
OBJ TILE 199 29 11 0
OBJ TILE 199 29 12 0
OBJ TILE 199 29 13 0
OBJ TILE 199 29 14 0
OBJ TILE 199 29 15 0
OBJ TILE 207 29 16 0
OBJ TILE 206 29 17 0
OBJ TILE 205 29 18 0
OBJ TILE 204 29 19 0
OBJ TILE 203 29 20 0
OBJ TILE 218 29 21 0
OBJ TILE 199 29 22 0
OBJ TILE 219 29 23 0
OBJ TILE 189 29 24 0
OBJ TILE 180 29 25 0
OBJ TILE 213 29 26 0
OBJ TILE 166 30 2 0
OBJ TILE 199 30 3 0
OBJ TILE 199 30 4 0
OBJ TILE 199 30 5 0
OBJ TILE 199 30 6 0
OBJ TILE 199 30 7 0
OBJ TILE 217 30 8 0
OBJ TILE 218 30 9 0
OBJ TILE 219 30 10 0
OBJ TILE 218 30 11 0
OBJ TILE 199 30 12 0
OBJ TILE 199 30 13 0
OBJ TILE 199 30 14 0
OBJ TILE 199 30 15 0
OBJ TILE 199 30 16 0
OBJ TILE 199 30 17 0
OBJ TILE 199 30 18 0
OBJ TILE 195 30 19 0
OBJ TILE 194 30 20 0
OBJ TILE 206 30 21 0
OBJ TILE 199 30 22 0
OBJ TILE 189 30 23 0
OBJ TILE 213 30 24 0
OBJ TILE 168 31 2 0
OBJ TILE 199 31 3 0
OBJ TILE 199 31 4 0
OBJ TILE 199 31 5 0
OBJ TILE 199 31 6 0
OBJ TILE 219 31 7 0
OBJ TILE 218 31 8 0
OBJ TILE 217 31 9 0
OBJ TILE 216 31 10 0
OBJ TILE 215 31 11 0
OBJ TILE 217 31 12 0
OBJ TILE 216 31 13 0
OBJ TILE 215 31 14 0
OBJ TILE 214 31 15 0
OBJ TILE 208 31 16 0
OBJ TILE 218 31 17 0
OBJ TILE 217 31 18 0
OBJ TILE 189 31 19 0
OBJ TILE 191 31 20 0
OBJ TILE 202 31 21 0
OBJ TILE 191 31 22 0
OBJ TILE 213 31 23 0
OBJ TILE 169 32 2 0
OBJ TILE 191 32 3 0
OBJ TILE 178 32 4 0
OBJ TILE 215 32 5 0
OBJ TILE 214 32 6 0
OBJ TILE 208 32 7 0
OBJ TILE 207 32 8 0
OBJ TILE 206 32 9 0
OBJ TILE 189 32 10 0
OBJ TILE 191 32 11 0
OBJ TILE 180 32 12 0
OBJ TILE 202 32 13 0
OBJ TILE 191 32 14 0
OBJ TILE 178 32 15 0
OBJ TILE 196 32 16 0
OBJ TILE 189 32 17 0
OBJ TILE 180 32 18 0
OBJ TILE 213 32 19 0
OBJ TILE 169 33 4 0
OBJ TILE 191 33 5 0
OBJ TILE 180 33 6 0
OBJ TILE 202 33 7 0
OBJ TILE 191 33 8 0
OBJ TILE 180 33 9 0
OBJ TILE 213 33 10 0
OBJ TILE 169 33 15 0
OBJ TILE 191 33 16 0
OBJ TILE 213 33 17 0
STAGE house
OBJ TILE 220 3 8 0
OBJ TILE 231 3 9 0
OBJ TILE 253 3 10 0
OBJ TILE 242 3 11 0
OBJ TILE 231 3 12 0
OBJ TILE 253 3 13 0
OBJ TILE 242 3 14 0
OBJ TILE 264 3 15 0
OBJ TILE 165 3 17 0
OBJ TILE 176 3 18 0
OBJ TILE 198 3 19 0
OBJ TILE 187 3 20 0
OBJ TILE 176 3 21 0
OBJ TILE 198 3 22 0
OBJ TILE 187 3 23 0
OBJ TILE 209 3 24 0
OBJ TILE 220 4 6 0
OBJ TILE 231 4 7 0
OBJ TILE 232 4 8 0
OBJ TILE 254 4 9 0
OBJ TILE 254 4 10 0
OBJ TILE 254 4 11 0
OBJ TILE 254 4 12 0
OBJ TILE 274 4 13 0
OBJ TILE 273 4 14 0
OBJ TILE 243 4 15 0
OBJ TILE 264 4 16 0
OBJ TILE 177 4 17 0
OBJ TILE 199 4 18 0
OBJ TILE 199 4 19 0
OBJ TILE 199 4 20 0
OBJ TILE 199 4 21 0
OBJ TILE 199 4 22 0
OBJ TILE 219 4 23 0
OBJ TILE 188 4 24 0
OBJ TILE 176 4 25 0
OBJ TILE 198 4 26 0
OBJ TILE 209 4 27 0
OBJ TILE 220 5 5 0
OBJ TILE 232 5 6 0
OBJ TILE 270 5 7 0
OBJ TILE 269 5 8 0
OBJ TILE 263 5 9 0
OBJ TILE 262 5 10 0
OBJ TILE 261 5 11 0
OBJ TILE 260 5 12 0
OBJ TILE 259 5 13 0
OBJ TILE 244 5 14 0
OBJ TILE 235 5 15 0
OBJ TILE 268 5 16 0
OBJ TILE 216 5 17 0
OBJ TILE 215 5 18 0
OBJ TILE 214 5 19 0
OBJ TILE 208 5 20 0
OBJ TILE 207 5 21 0
OBJ TILE 206 5 22 0
OBJ TILE 205 5 23 0
OBJ TILE 204 5 24 0
OBJ TILE 203 5 25 0
OBJ TILE 197 5 26 0
OBJ TILE 188 5 27 0
OBJ TILE 209 5 28 0
OBJ TILE 223 6 5 0
OBJ TILE 249 6 6 0
OBJ TILE 248 6 7 0
OBJ TILE 247 6 8 0
OBJ TILE 241 6 9 0
OBJ TILE 240 6 10 0
OBJ TILE 272 6 11 0
OBJ TILE 271 6 12 0
OBJ TILE 239 6 13 0
OBJ TILE 266 6 14 0
OBJ TILE 199 6 15 0
OBJ TILE 199 6 16 0
OBJ TILE 196 6 17 0
OBJ TILE 195 6 18 0
OBJ TILE 194 6 19 0
OBJ TILE 193 6 20 0
OBJ TILE 192 6 21 0
OBJ TILE 205 6 22 0
OBJ TILE 186 6 23 0
OBJ TILE 185 6 24 0
OBJ TILE 184 6 25 0
OBJ TILE 183 6 26 0
OBJ TILE 199 6 27 0
OBJ TILE 188 6 28 0
OBJ TILE 209 6 29 0
OBJ TILE 220 7 4 0
OBJ TILE 232 7 5 0
OBJ TILE 254 7 6 0
OBJ TILE 254 7 7 0
OBJ TILE 254 7 8 0
